ID,gender,BMI,lung,shortRun,jump,knee,longRun,upDown
2020101589,0.0,0.14052662153180384,0.2608695652173913,-0.14814814814814828,0.07526881720430108,-0.14110429447852765,-0.20476190476190476,-0.0392156862745098
2020101590,1.0,0.9293091212218326,-0.08736263736263736,-0.1001410437235543,0.11214953271028037,0.24999999999999997,-0.15725806451612903,-0.6
2020104471,1.0,0.912158019399829,0.4536237326323695,-0.12987012987012975,-0.00966183574879227,-0.1775147928994082,-0.16733067729083664,-1.0
2020101591,1.0,-1.1114669108843107,0.11013590033975085,-0.10181311018131108,-0.12133891213389121,-0.07317073170731707,-0.04201680672268908,1.1111111111111112
2020104476,1.0,-0.3195494395538334,0.19756014910199932,-0.18461538461538465,0.04,0.803921568627451,-0.1568627450980392,-0.6
2020101592,1.0,-0.895944301629706,0.1484375,-0.0625,0.10328638497652583,-0.1525423728813559,-0.1214574898785425,-0.6
2020104481,0.0,,,,,,,
2020101593,1.0,0.22862576535337198,-0.4702436016034536,-0.062499999999999965,0.14864864864864866,-1.1136363636363635,0.09428571428571429,-1.0
2020104486,1.0,0.16382617439950176,0.1262735412164248,-0.025974025974025997,-0.22330097087378642,-0.3603603603603604,-0.02242152466367713,
2020101594,1.0,-0.05882573789923108,0.43950725912890454,-0.07999999999999995,0.07476635514018691,0.30201342281879184,-0.13333333333333333,-0.125
2020104491,0.0,0.11405904889972865,-0.08191126279863481,-0.08866442199775523,-0.09090909090909091,0.22105263157894733,-0.09292035398230089,0.12244897959183673
2020101595,1.0,0.28402583921568714,0.14781634938409854,-0.13513513513513511,0.061946902654867256,-0.09000000000000004,-0.08273381294964029,-0.8333333333333334
2020104496,0.0,0.41908738518774474,-0.059372915276851235,-0.0816777041942605,-0.0625,-0.03243243243243251,-0.17578125,0.0
2020101596,1.0,-1.0886554764570937,-0.11333571683947086,-0.10958904109589039,-0.10377358490566038,0.7692307692307694,-0.19615384615384615,-0.25
2020104501,0.0,0.38533791891119934,-0.16176470588235295,-0.02061855670103104,0.012658227848101266,-0.2777777777777778,-0.03333333333333333,-0.20512820512820512
2020101597,1.0,-0.7587987572961821,0.07347972972972973,-0.014084507042253596,0.015625,-0.12799999999999997,0.14418604651162792,0.6923076923076923
2020104506,0.0,-3.5237147469953145,-0.05745341614906832,-0.021276595744680774,0.08641975308641975,0.047808764940239015,-0.26,-0.02857142857142857
2020101598,1.0,-1.8680328710856895,-0.04727272727272727,-0.12328767123287664,0.041666666666666664,-0.3805970149253731,-0.1037037037037037,-0.3333333333333333
2020104511,1.0,-0.21868563784816097,-0.2884004884004884,-0.03846153846153844,-0.05172413793103448,-0.01818181818181812,,0.5
2020101600,1.0,0.17512963731534903,0.14444164355936476,0.1075268817204301,0.040160642570281124,-0.3172413793103448,-0.14615384615384616,inf
2020101601,1.0,0.153510074328801,-0.1306614532420984,-0.09459459459459449,-0.03017241379310345,-0.13772455089820354,-0.184,0.25
2020101602,1.0,0.5281223928368886,0.13749548899314326,-0.10810810810810796,0.029411764705882353,0.10373443983402489,-0.05668016194331984,1.1428571428571428
2020104531,0.0,-0.06092171555755089,0.4544031311154599,-0.09278350515463922,0.15853658536585366,0.6312849162011174,-0.21481481481481482,0.5833333333333334
2020101603,1.0,-0.16540635254507327,0.18135011441647597,-0.12857142857142861,-0.07172995780590717,-0.2631578947368421,,-0.09090909090909091
2020104536,1.0,0.29093052717377893,1.1322799097065464,-0.01990049751243783,0.13636363636363635,-0.024242424242424156,0.10687022900763359,inf
2020101604,1.0,-6.493306589097917,-0.07995526977914454,-0.08726752503576529,-0.06882591093117409,0.29378531073446323,-0.11555555555555555,0.7142857142857143
2020101605,1.0,-1.21412077234765,-0.17355117139334156,-0.13333333333333333,-0.075,-0.47482014388489213,-0.184,0.625
2020101607,1.0,0.5015857736985057,0.015877598152424944,-0.03693181818181815,-0.011764705882352941,-0.27999999999999997,-0.004651162790697674,0.3
2020104552,0.0,,,,,,,
2020104557,0.0,-1.108336210922718,0.5878684807256236,-0.15116279069767452,-0.11627906976744186,-0.805,,-0.03125
2020101609,1.0,-1.4262241212494022,0.039335367921329266,-0.13333333333333333,0.027649769585253458,-0.42424242424242425,-0.15503875968992248,1.0
2020101611,1.0,-1.8314451261027687,-0.2467157120336311,-0.0617283950617284,0.0825242718446602,-0.2450980392156862,-0.04460966542750929,
2020101612,1.0,0.11267993095928278,0.09791535060012634,0.021505376344086134,0.16477272727272727,-0.7421052631578947,-0.10441767068273092,-0.4444444444444444
2020104577,0.0,-0.345798100019772,-0.05446355446355446,-0.1075268817204301,0.23,1.4285714285714286,-0.116,0.0
2020101613,1.0,0.5077441423397436,0.058265582655826556,0.2150537634408603,0.07692307692307693,-0.018987341772151944,-0.06607929515418502,0.10526315789473684
2020101614,1.0,0.8010254572571154,0.22339082877576777,-0.16438356164383564,0.061855670103092786,-0.18343195266272178,-0.22181818181818183,0.14285714285714285
2020104587,1.0,0.26191739448792056,0.05363888189372954,-0.08695652173913038,-0.10300429184549356,0.1483870967741936,0.2127659574468085,-0.16666666666666666
2020101615,1.0,0.8358545439990183,-0.14288990825688072,-0.20312499999999997,0.18552036199095023,-0.102880658436214,,
2020104592,0.0,0.5317231259938388,-0.007969798657718121,-0.032608695652173995,0.07058823529411765,0.0836501901140684,0.012552301255230125,-0.0425531914893617
2020101616,1.0,0.4593751278601714,0.010007147962830594,-0.012145748987854232,-0.06521739130434782,0.24038461538461536,-0.08745247148288973,-0.3
